id,restr_name,food_ctg,addr,code
2339,쉘리,카페,서울 서초구 잠원로 51,1530964396
2340,고담바,"육류,고기요리",인천 부평구 갈월동로 6-1 고담바,1663261317
2341,미스터빠삭 독립문점,미스터빠삭,서울 서대문구 통일로 197 1층,1742015803
2342,통나무치킨,"치킨,닭강정",경기 군포시 금정로18번길 12,35136230
2343,던킨 문래점,도넛,서울 영등포구 당산로 45 (문래동3가) 1필지 1층,11803537
2344,3일소고기국밥 지행점,감자탕,경기 동두천시 중앙로 134-22,21768875
2345,신데렐라롱,"카페,디저트",서울 강동구 천호대로168길 24 103호,1165238837
2346,더딤섬,"딤섬,중식만두",서울 종로구 종로12길 7 더딤섬,1997501367
2347,핫도그앤커피 엑소엑소,핫도그,서울 강남구 개포로 615,1828939707
2348,디인수제샌드위치&커피전문점 울천점,샌드위치,경기 수원시 장안구 덕영대로439번길 45,1966851987
2349,고흥선어회맛집,한식,서울 강동구 진황도로27길 91,1640035966
2350,신촌황소곱창 신촌본점,"곱창,막창,양",서울 서대문구 연세로9길 31,36943314
2351,삼겹의 정석,한식,서울 광진구 아차산로57길 10-1,1698863359
2352,숲카페,"카페,디저트",서울 노원구 노원로22길 41 . 1층 101호,1149194968
2353,동신,"곱창,막창,양",서울 종로구 보문로1길 6 1층,1504535668
2354,비비드영케이크,케이크전문,경기 부천시 오정구 삼작로380번길 9,1600366623
2355,별밤,라이브카페,서울 강서구 방화동로 105,1362477629
2356,혼밥의민족,한식,경기 성남시 중원구 시민로 75,1303002889
2357,커피브라더 부천상동점,"카페,디저트",경기 부천시 원미구 상일로 140,1816598325
2358,모모키친,양식,서울 용산구 한강대로104길 50 2층,20858927
2359,현이분식,종합분식,서울 구로구 고척로27길 38 1층,1612133050
2360,베르겐살몬,생선회,서울 강동구 천호대로168가길 21 1층 베르겐살몬,1273256012
2361,라면선생&수제돈까스 노원점,일식당,서울 노원구 동일로190길 40,1959167113
2362,코미501,"카페,디저트","서울 중구 청구로6길 61 1층, 2층, 3층",1895211536
2363,스파게티스토리 고덕역점,스파게티스토리,서울 강동구 동남로73길 26 1층 10호,1997625579
2364,LEGO PUB,"맥주,호프",경기 안양시 동안구 귀인로 208,1344820044
2365,다미만두 경리단점,만두,서울 용산구 회나무로 24-1 1층 다미만두,1860618323
2366,연경,중식당,인천 중구 차이나타운로 41,13508698
2367,동경오마카세 대흥점,일식당,서울 마포구 백범로 82,1514006971
2368,준나커피,"카페,디저트",경기 동두천시 행선로20번길 64,1744786914
2369,문정갈빗집 하비오점,"육류,고기요리",서울 송파구 송파대로 111 203동 102호,1614071785
2370,화로닭발 심곡점,닭발,경기 부천시 원미구 부천로40번길 34,1688751421
2371,어글리머그,카페,서울 동대문구 제기동 142-19,60093365
2372,형제갈비,"육류,고기요리",서울 은평구 통일로66길 4-12,18134823
2373,크다이린자니,아시아음식,경기 안산시 단원구 다문화2길 30,1529906101
2374,한사발포차 신당점,요리주점,서울 중구 퇴계로81길 7-18 1층,1824319884
2375,호호식당 스타필드수원,일식당,경기 수원시 장안구 수성로 175 2층 고메스트리트 2326호,1234428354
2376,썬라이즈,양식,서울 양천구 목동로9길 6 1층,1967168887
2377,영광굴비전문점 서초점,생선구이,서울 서초구 반포대로30길 60,73003182
2378,청해회집,생선회,경기 안양시 만안구 박달로 606,21160677
2379,미아리우동집,"우동,소바",서울 성북구 종암로 176,20823985
2380,스시신카이,일식당,서울 강남구 압구정로 461 지하1층 B105호,1543354097
2381,숙성묵은지닭도리탕,한식,경기 시흥시 군자로 471,1537665891
2382,오페라노래광장,유흥주점,경기 안산시 상록구 용신로 394 지하1층 B02-A호,1947266348
2383,지혜,한정식,서울 종로구 사직로10길 9-1,17900803
2384,써브웨이 일산마두역점,샌드위치,경기 고양시 일산동구 중앙로 1191,36305181
2385,이것이국밥이다 석남점,국밥,인천 서구 석남로 85-1,1522683083
2386,고기 인연 가산점,"육류,고기요리",서울 금천구 가산디지털1로 225 110~114호,1079088880
2387,더꽃게,게요리,인천 부평구 체육관로 14 2층,1223919101
2388,빽다방 마곡나루역북부점,테이크아웃커피,서울 강서구 마곡중앙5로1길 20 1층 101호,1048873487
2389,로젠 찜닭,한식,서울 영등포구 영중로29길 2,1524988915
2390,동그라미곱창,"곱창,막창,양",서울 양천구 목동중앙북로 7 신한이모르젠 상가동 119호,13442103
2391,던킨 북창점,도넛,서울 중구 남대문로1길 60 문치과빌딩,11493056
2392,인밸류어블,"카페,디저트",서울 용산구 효창원로86가길 30,1173794646
2393,구스카토 부천춘의점,카페,경기 부천시 원미구 부천로167번길 39,1673714320
2394,오별난멸치국수 배방점,국수,충남 아산시 배방읍 모산로 122 필할인매장,1293624029
2395,전주한식부페,한식뷔페,서울 중랑구 봉우재로 97,1630630500
2396,마리안느호프,"맥주,호프",서울 중랑구 상봉로25가길 27,20919330
2397,주릉도원,한식,서울 중랑구 사가정로51길 39 1층,1081594514
2398,B&B Bar,바(BAR),서울 강서구 양천로 28,1993432223
2399,오부장치킨 염창역점,"치킨,닭강정",서울 양천구 목동중앙북로 83-1,1156356624
2400,잇지,베이커리,서울 송파구 석촌호수로12길 38 1층 잇지,1976023410
2401,다소니,종합분식,경기 고양시 덕양구 화신로 309 주상가동 1층 121호,1247378472
2402,일진식당,"백반,가정식",서울 양천구 목동로1길 22 한양빌딩2,1287191740
2403,바다식탁,생선회,서울 노원구 노해로81길 12-15,1550171495
2404,생활맥주 신림역점,"맥주,호프",서울 관악구 신림동5길 49 2층,1240964703
2405,더멜팅팟,햄버거,서울 관악구 관악로14길 106 1층 (102호),37297801
2406,대연각,중식당,서울 성동구 사근동길 65 중앙하이츠아파트,17897473
2407,통닭집 누룽지통닭,"치킨,닭강정",서울 동작구 등용로 93 통닭집,1066757033
2408,맛있는 야식들 오뎅탕&홍합찜,야식,서울 동작구 장승배기로 5,1867923076
2409,배스킨라빈스 장위래미안점,아이스크림,서울 성북구 한천로99길 45 1층,1725468351
2410,랜돌프비어 부천현대점,"맥주,호프",경기 부천시 원미구 석천로183번길 27,1904243436
2411,햇살소반,"백반,가정식",서울 강남구 테헤란로78길 16 지하1층 B04호,1712583909
2412,굿참치,생선회,서울 금천구 독산로39길 56,1545723688
2413,텐이치,일식당,충남 아산시 탕정면 한들물빛도시로 70 D동 1층 112호,1932951565
2414,대원회센터,생선회,경기 평택시 통복시장2로 8,18956128
2415,이쉐프 큰형님 족발보쌈,"족발,보쌈",경기 군포시 금정로18번길 2,1761107955
2416,처갓집양념치킨 성환점,"치킨,닭강정",충남 천안시 서북구 성환읍 성환중앙로 47-1,13097536
2417,또와,한식,서울 성동구 성수일로12길 20 1층 101호 또와,1058589015
2418,파닭파무쳐,"치킨,닭강정",경기 고양시 일산서구 대산로 183,1771556264
2419,컴포즈커피 안산본오사거리점,카페,경기 안산시 상록구 본오로 133 우성상가동 110호,1215487193
2420,한토막,"육류,고기요리",서울 성북구 동소문로20나길 48 1층,1388947614
2421,우오동뎅 신촌점,"오뎅,꼬치",서울 서대문구 연세로5가길 11 1층,1103182684
2422,더벤티 병점역점,카페,경기 화성시 병점노을4로 29 104호,1192212630
2423,쥬케로카페 숙대본점,"카페,디저트",서울 용산구 청파로47가길 9 1-3층,1580738812
2424,카페게이트 방배점,"카페,디저트",서울 서초구 방배로13길 7,1561518373
2425,현방오백소갈비살,한식,서울 중랑구 동일로 771 1층,1071505491
2426,마왕족발 사가정점,"족발,보쌈",서울 중랑구 면목로49길 18,1453880671
2427,카페달토끼,카페,서울 동대문구 약령시로5길 22-4 1층 카페달토끼,1960376587
2428,엄마반찬사주세요,한식,서울 중랑구 면목로31길 22,1106354443
2429,좋은음식을만드는사람들,양식,서울 송파구 양재대로66길 32,1780130659
2430,애시드하우스,양식,서울 강남구 강남대로162길 18 1층,1971169643
2431,옛날농장,한식,서울 강북구 월계로7나길 46-8,1213405999
2432,못난이꽈배기 부평시장점,베이커리,인천 부평구 시장로51번길 27,1948125292
2433,만타스시31 도화역점,"초밥,롤",인천 미추홀구 석정로302번길 3,1046415730
2434,대한치킨당 스타필드고양점,"치킨,닭강정",경기 고양시 덕양구 고양대로 1955 스타필드 고양점,1204089960
2435,컬투치킨 안산고잔점,"치킨,닭강정",경기 안산시 상록구 송호4길 8,1637413437
2436,홍게의정석,게요리,경기 평택시 고덕국제3길 158 1층 홍게의정석,1706764311
2437,대양수산,생선회,경기 양주시 평화로 1641,1671306356
2438,서래포차,포장마차,"서울 성동구 마장로 137 텐즈힐 221동 1139호, 1140호, 1141호",1607716728
2439,갓덴스시롯데백화점김포공항점,"초밥,롤",서울 강서구 하늘길 38,1732128920
2440,최고당돈가스 시흥배곧점,돈가스,경기 시흥시 서울대학로278번길 19-13 1층 최고당돈가스 시흥배곧점,1102757268
2441,동막골 1998,"전,빈대떡",서울 강남구 선릉로64길 15-3 1층,1758481354
2442,황성식당,한식,경기 평택시 진위면 가곡길 77-21,18975689
2443,빵그리토스트,토스트,서울 강서구 방화동로 70,1188363113
2444,정가네 맷돌빈대떡,"전,빈대떡",서울 중구 퇴계로76길 24,619125275
2445,김봉남포장마차 모란역점,포장마차,경기 성남시 중원구 제일로35번길 53,1461556149
2446,예쁜카페,카페,서울 송파구 가락로 64,1364512496
2447,용호동낙지 용산아이파크몰점,낙지요리,서울 용산구 한강대로23길 55 아이파크몰 서관 4층,1363111453
2448,GINO 황제 도시락,"도시락,컵밥",경기 안양시 만안구 충훈로 70,1203604059
2449,더티로즈클럽,바(BAR),서울 용산구 이태원로20가길 11,1151301537
2450,진성,한식,서울 영등포구 여의대로 66 하이투자증권빌딩 지하1층 102호,1247387454
2451,골목연탄집,포장마차,서울 금천구 시흥대로58길 13 6호,1533852089
2452,한방이 닭,닭요리,서울 성북구 돌곶이로 29,1480679033
2453,철뚝집 북위례직영점,돼지고기구이,경기 하남시 위례대로 220 . 1층 103A호,1220055743
2454,김승현스시 왕십리본점,"초밥,롤",서울 성동구 왕십리로 331 1층 김승현스시,1949066695
2455,아리랑노점 이대본점,"도시락,컵밥",서울 서대문구 이화여대길 33 아리랑컵밥,37349927
2456,1인 닭도리&아아,한식,서울 송파구 동남로 169 미륭아파트,1029592192
2457,심가네 백반분식,종합분식,경기 고양시 덕양구 원흥1로 46-12,1365695007
2458,요거프레소 안산일동점,카페,경기 안산시 상록구 구룡로 10 1층,1954350164
2459,피자스쿨 영등포구남부역점,피자,서울 영등포구 영신로19길 16,36473626
2460,선비꼬마김밥 병점점,분식,"경기 화성시 병점2로 79 , 1층 일부호103호(병점동)",1093487377
2461,세븐나잇치킨한예종점,"맥주,호프",서울 성북구 화랑로32나길 5,38252409
2462,서정리엔푸드,한식,경기 평택시 서정역로47번길 12,1519561180
2463,형제순대국,"순대,순댓국",경기 광명시 하안로 233,21154502
2464,뚝배기양평해장국 수유사거리점,해장국,서울 강북구 도봉로 289 1층 1호,1118173386
2465,탕탕후루,"카페,디저트",경기 수원시 팔달구 향교로 7 1층,1114669953
2466,해분냉삼,"육류,고기요리",서울 강남구 강남대로118길 35-4 1층,1009604259
2467,카페인중독 부천점,와플,경기 부천시 원미구 중동로254번길 23,1116568034
2468,신전떡볶이 문정점,분식,서울 송파구 새말로8길 27 봉의빌딩,38227080
2469,봉구스밥버거 감일점,분식,경기 하남시 감일로102번길 2 1층 102호,1339726736
2470,불소식당 주식회사 불소,프랜차이즈본사,서울 송파구 올림픽로 299 대한제당빌딩 2층,34658611
2471,약천 서울고속버스터미널점,죽,서울 서초구 신반포로 194 부속동 1층 4호,1173901494
2472,명당,카페,경기 안양시 만안구 예술공원로103번길 4 안양박물관 1층,1209307467
2473,피자마루 잠실본동점,피자,서울 송파구 올림픽로12길 62 102호,37210251
2474,강화교동집,한식,서울 강동구 고덕로24길 17,392766635
2475,커피통 목동본점,"카페,디저트",서울 강서구 등촌로 3,1908997572
2476,삼호정,"백숙,삼계탕",서울 동작구 여의대방로24길 50,1493009891
2477,갑오곱창,"곱창,막창,양",서울 강서구 강서로74길 8,1988777430
2478,몽땅,"도시락,컵밥",서울 성동구 독서당로 303-4 몽땅,1118722001
2479,스테이크어스 뉴코아백화점 일산점,"스테이크,립",경기 고양시 일산동구 중앙로 1206 뉴코아아울렛 일산점 지하1층,1501733344
2480,우리할매떡볶이 의정부점,분식,경기 의정부시 둔야로45번길 27,1717957500
2481,아스테르,패밀리레스토랑,서울 용산구 소월로38길 24 3층,1824588906
2482,봉구스밥버거 대치점,분식,서울 강남구 삼성로57길 22,33586155
2483,마미네묵은지찜,"찌개,전골",충남 천안시 서북구 두정중1길 6-5 1층 101호 마미묵은지김치찜,1849891610
2484,쫄면주는 삼겹본능 잠실푸르지오점,돼지고기구이,서울 송파구 올림픽로35가길 9,1560869119
2485,비스테까,이탈리아음식,서울 용산구 회나무로 49 비스테까,11796537
2486,큰맘할매순대국 오산궐동점,"순대,순댓국",경기 오산시 궐리사로46번길 54,724693306
2487,안암아줌마치킨 경희대점,"치킨,닭강정",서울 동대문구 회기로21길 4,1371452372
2488,첸차이나,중식당,서울 은평구 갈현로 246 1층(갈현동),1852788575
2489,대작,"육류,고기요리",충남 천안시 서북구 부성2길 26 1층,1489704071
2490,우리동네옛날통닭,"치킨,닭강정",서울 성동구 마조로 17 한양시장,37873855
2491,퍼플 빈,"카페,디저트",서울 중랑구 동일로149길 15 우성아파트 103동 1층 상가 퍼플빈,1729301839
2492,옛날누룩막걸리체인본점,한식,서울 중랑구 봉우재로 57,13419594
2493,길방분식,종합분식,충남 아산시 온화로11번길 14-1,1303170742
2494,파파존스 천안두정,피자,충남 천안시 서북구 성정두정로 70,1149739410
2495,진진족발,"족발,보쌈",서울 구로구 경인로47길 95-4 1층 진진족발,1983076843
2496,전주집,한식,서울 영등포구 당산로47길 4,1329978487
2497,토니 두마리 수제치킨 공릉점,"치킨,닭강정",서울 노원구 동일로186길 3-24,1032412787
2498,구이명가,"육류,고기요리",서울 금천구 가산디지털2로 138-9,1258992863
2499,가문의우동,돈가스,서울 용산구 청파로47다길 5-1 1층,1019031679
2500,주키블랭크,베이커리,서울 서초구 방배로42길 61 (방배동),1452105809
2501,비금도 청담점,한식,서울 강남구 압구정로80길 26 노아빌딩,12014200
2502,이리온,요리주점,경기 의정부시 시민로143번길 21-8 1층,1479819480
2503,골든볼,"카페,디저트",서울 용산구 한강대로50길 31,1403025196
2504,피자나라치킨공주 안양만안점,피자,경기 안양시 만안구 와룡로 43,1194165065
2505,먹거리전집,"전,빈대떡",서울 동작구 노량진동 264-13,1470852168
2506,데미타세2온스 도화점,"카페,디저트",인천 미추홀구 숙골로87번길 16 108호,1130707611
2507,사남매전집,"전,빈대떡",서울 도봉구 도당로27길 59,1271243966
2508,이삭토스트 부천카톨릭대점,토스트,경기 부천시 원미구 부일로685번길 36,21622563
2509,우순임원조할머니쭈꾸미,주꾸미요리,인천 동구 제물량로 340-1 1층,11736948
2510,스윗푸드With커피,"카페,디저트",서울 종로구 동숭2길 6 1층,1487052910
2511,그놈포차&닭발 평택송탄점,요리주점,경기 평택시 특구로27번길 67 1층,1878084237
2512,안녕봄,한식,경기 고양시 덕양구 삼송로 222 101동 1층 135호,1359920382
2513,먹자빈대떡,"전,빈대떡",서울 강남구 일원로9길 63,30923529
2514,김정훈선술집,요리주점,인천 중구 신포로 19-1 1층,1859407174
2515,홍대쌀국수 영등포점,베트남음식,서울 영등포구 영중로 125 롯데마트 2층,1961693981
2516,모닝해즈,"카페,디저트",서울 강남구 테헤란로 510,1013705149
2517,노모어피자 정자천천점,피자,경기 수원시 장안구 만석로19번길 11-7 1층 107호,1437315483
2518,아프리쿠스,"카페,디저트",서울 용산구 청파로93길 35 1층 아프리쿠스,1165239690
2519,정성담 닭한마리닭곰탕,한식,서울 은평구 연서로26길 14 1층,1327137459
2520,윤가 양꼬치 훠궈 역삼점,양꼬치,서울 강남구 언주로94길 9-4,379605792
2521,구띠커피와인하우스,"카페,디저트",서울 마포구 마포대로 181 1층 구띠커피 와인하우스,1404303860
2522,흥부골 숯불돼지 왕갈비 영등포점,돼지고기구이,서울 영등포구 영중로 47 1층,1451437843
2523,어제의카레,카레,서울 용산구 우사단로2길 3,501186144
2524,메가MGC커피 진접롯데시네마점,카페,경기 남양주시 진접읍 해밀예당1로 36,1048152120
2525,안양일번가풍천장어,"장어,먹장어요리",경기 안양시 만안구 안양로324번길 5 1층 2층,1647288932
2526,팬더비어,"맥주,호프",경기 성남시 수정구 남문로125번길 1 1층,1104171353
2527,몽마르죠,"맥주,호프",서울 노원구 상계로9가길 48,1234013346
2528,하와이조개 수유점,조개요리,"서울 강북구 노해로8길 29 101, 102호",1107843688
2529,로네펠트티하우스 광화문점,"카페,디저트",서울 종로구 새문안로 76 1층,1592499043
2530,아시라이,이자카야,서울 양천구 목동중앙북로 7 신한이모르젠 1층 120호,1272377893
2531,리플릭스,북카페,경기 과천시 사기막길 33 리플릭스,1076486050
2532,한라참치,일식당,경기 부천시 원미구 길주로121번길 17-28,1177086760
2533,역촌숯불바베큐,"육류,고기요리",서울 은평구 서오릉로 58,1713600531
2534,59쌀피자 성남성일점,피자,경기 성남시 중원구 광명로 115,18358948
2535,바르다김선생 개포점,분식,서울 강남구 선릉로 30,1682847890
2536,금별맥주 안산한대앞역점,"맥주,호프",경기 안산시 상록구 광덕1로 379 108~109호,1473371787
2537,하이오커피 송파시그니처점,"카페,디저트",서울 송파구 거마로 56 상가동(117동) 1-25호,1338393243
2538,김장하는고기집향산리 암사역점,"육류,고기요리",서울 강동구 올림픽로 807 1층,1505125072
2539,서울의 달,"족발,보쌈",서울 강남구 논현로63길 17,37210771
2540,한방통닭바베큐,"치킨,닭강정",경기 고양시 덕양구 행당로11번길 5,1536808875
2541,맘스피자 도산대로점,피자,서울 강남구 도산대로50길 21,1180404877
2542,전주완산골 고대본점,한식,서울 성북구 고려대로 84,18241678
2543,후루룩국수,국수,서울 구로구 경인로23길 1,20856785
2544,정원족발,"족발,보쌈",서울 구로구 고척로30길 13-16 1층,1415255952
2545,백두산호프,"맥주,호프",서울 영등포구 대림로29길 34-1,20820673
2546,헤세드커피,"카페,디저트",서울 마포구 성산로 128 지하 1층,1603814562
2547,환상의맛양꼬치,양꼬치,충남 아산시 어의정로17번길 22,31077855
2548,서대문김치찜,한식,서울 금천구 두산로 70 현대지식산업센터 TL-136호 C동 로비층,36648424
2549,우마이야,일식당,서울 금천구 디지털로10길 9,1895535547
2550,일품양평해장국 성남상대원시장점,해장국,경기 성남시 중원구 희망로392번길 17 1층,1390087206
2551,삼미식당,한식,인천 미추홀구 주안로 29 동원아파트,1096308975
2552,뚱초밥,일식당,서울 구로구 구일로 130 1층 105호,1905434989
2553,피자마루 서대문구청점,피자,서울 서대문구 연희로 267 1층,13489756
2554,고기반햄반김치찌개&김치찜 상봉본점,한식,서울 중랑구 상봉로 76 1층 고기반햄반김치찌개&김치찜,1143069254
2555,식껍,한식,서울 강서구 양천로 516,1087128631
2556,최가네막국수순대국,한식,서울 송파구 거마로 81,1148429102
2557,만타스시31 송내역점,"초밥,롤",경기 부천시 원미구 상일로94번길 34,1623347098
2558,화승원,중식당,서울 구로구 경인로35길 34 1층,36004918
2559,옛날통닭,"치킨,닭강정",서울 성동구 왕십리로24길 29,1881871839
2560,옛날순대국,"순대,순댓국",인천 서구 석남로109번길 17 유진연립,1629712992
2561,덩실떡볶이,떡볶이,경기 고양시 일산서구 중앙로 1470 문촌마을,12958074
2562,암소한마리,"육류,고기요리",경기 수원시 권선구 여기산로10번길 1,18040588
2563,영수냉면,한식,서울 중구 다산로44길 119,1576210796
2564,맛닭꼬 고척점,"치킨,닭강정",서울 구로구 중앙로 101 청솔우성아파트,31469308
2565,마포숯불갈비,"육류,고기요리",서울 구로구 고척로19길 44,18970240
2566,마노,이탈리아음식,서울 강동구 상일로 131 1층 MANO,1631671610
2567,와줘서고마워요 감일점,"스파게티,파스타전문",경기 하남시 감일백제로 89 성준프라자 1층 103호,1539234912
2568,AAA 베이커리,베이커리,경기 양주시 양주산성로164번길 95 AAA 베이커리,1956900070
2569,다글다글,"치킨,닭강정",서울 관악구 남현길 63-5 소망이있는집,20716034
2570,순정한우정육식당 교대점,정육식당,서울 서초구 서초대로50길 93 1층,1742707397
2571,엄마밥상,한식,서울 송파구 올림픽로35길 112,1241029763
2572,한우공감,"육류,고기요리",서울 성동구 용답중앙길 57-1 1층 한우공감,1338116529
2573,동보집밥한식부페,한식뷔페,경기 안양시 동안구 시민대로109번길 24-3 (경기도 안양시 동안구 호계동 901-5),1950360044
2574,히동이치킨 왕십리점,"치킨,닭강정",서울 성동구 행당로17길 42 1층,1160751920
2575,치즈인더스트리 성수,"카페,디저트",서울 성동구 성수이로18길 37 1층,1407454916
2576,따뜻한밥상 홍제,"찌개,전골",서울 서대문구 통일로40길 9 2층,1716181042
2577,PUB&GRILL월드타워점,이탈리아음식,서울 송파구 올림픽로 300 롯데월드타워앤드롯데월드몰,35842657
2578,임금님파스타,"스파게티,파스타전문",서울 동대문구 한천로24길 7,1542396392
2579,도시피자 상암점,피자,서울 서대문구 수색로 144,1178358517
2580,일억조,"맥주,호프",서울 중랑구 망우로 216-11,1106700970
2581,사가루가스,돈가스,서울 중구 다산로 114-1,1786200719
2582,호남식당,한식,서울 도봉구 도당로13길 42,20870394
2583,밍차이나,요리주점,서울 중랑구 공릉로 22 1층,1123267819
2584,어멍,돼지고기구이,서울 관악구 관악로14길 105 2층,1360881432
2585,베이징중화요리,중식당,서울 중랑구 겸재로 217,20926963
2586,뱅커스 클럽 바이 반얀트리,한식,"서울 중구 명동11길 19 2호선 을지로 입구역 (5번출구)4호선 명동역(5번출구), 2호선 을지로 입구역 (5번출구)4호선 명동역(5번출구)",1237536249
2587,술통,요리주점,경기 성남시 중원구 제일로73번길 16,1718338741
2588,동맛골 안산중앙동점,한식,경기 안산시 단원구 고잔1길 48 108호 동맛골,1104779880
2589,옛날통닭 일산백석점,"치킨,닭강정",경기 고양시 일산동구 장백로 60,1309913181
2590,제주도 해장국 해물마당,한식,서울 마포구 월드컵로34길 7,1161845375
2591,제주흑도야지,"육류,고기요리",경기 고양시 덕양구 마상로113번길 55,18222695
2592,병천가마솥순대국 서초점,"순대,순댓국",서울 서초구 법원로1길 11 금구빌딩1층 106호,1414808285
2593,앨리스 청담,바(BAR),서울 강남구 도산대로55길 47 지하 1층,36508403
2594,라시에스타,이탈리아음식,서울 동작구 동작대로 21 양지빌딩 6층 라시에스타,13470609
2595,명동찌개마을 이수점,"찌개,전골",서울 동작구 동작대로27길 6 명동찌개마을,1228808227
2596,제주돈도야지,"육류,고기요리",서울 마포구 숭문길 18 1층,392617762
2597,카페 친구네집,"카페,디저트",서울 노원구 공릉로58길 23,1119261207
2598,시골정육식당,정육식당,경기 안산시 상록구 건건로 87,37151234
2599,달래해장 목동역점,한식,서울 양천구 목동로25길 1 1층 달래해장 목동역점,1565938055
2600,스티빈,"카페,디저트",경기 오산시 삼미로47번길 81-14,1460040160
2601,피자나라치킨공주 인천십정점,피자,인천 부평구 백범로478번길 8-3 성주빌딩,923949911
2602,아이엠꼬마김밥본점,김밥,서울 은평구 진관3로 11 1층 102호,1042571012
2603,감탄떡볶이 초지점,분식,경기 안산시 단원구 광덕1로 61 신명프라자 115호,12073876
2604,브루다 숙명여대,카페,서울 용산구 청파로47길 82,1151738803
2605,오산폐계닭,닭요리,경기 오산시 오산로198번길 5 1층,17877554
2606,데이비드쥬스,"과일,주스전문점",서울 영등포구 여의동로 213 여의도금호리첸시아,581912945
2607,전주감자탕뼈해장국,감자탕,서울 구로구 공원로8길 23,1648423721
2608,김가네원조바지락칼국수,"칼국수,만두",서울 종로구 종로35길 4,18674809
2609,와플대학 잠실학원사거리 캠퍼스점,와플,서울 송파구 백제고분로23길 31,1838659386
2610,오로지라멘 남구로점,일본식라면,서울 구로구 디지털로31길 120 한신휴플러스아파트 상가2동 221호,1852915649
2611,신길감자탕,감자탕,경기 안산시 단원구 신길중앙로 5 1층 101호,1891319511
2612,아비앙또,"카페,디저트",서울 동대문구 회기로 196,1277411624
2613,싱싱회막회,생선회,인천 서구 길주로 79,38385793
2614,카페노틸러스,"카페,디저트",경기 고양시 일산동구 백석로 153 상가동 1층 102호,1746563232
2615,뚜레쥬르 제일제당센터점,베이커리,서울 중구 동호로 330 씨제이제일제당센터,31391054
2616,Topresso,"카페,디저트",서울 도봉구 도봉로150길 27 (방학동) 경천빌딩104호 토프레소,1526429374
2617,와쇼쿠섭,일식당,서울 마포구 양화로3길 10 2층,1525859287
2618,화임포차,포장마차,서울 구로구 경인로35길 83 지상 1층,1592637835
2619,커피빈 삼성봉은사거리점,카페,서울 강남구 영동대로 607 랜드마크빌딩 1~2층,12955793
2620,배스킨라빈스 대림삼거리점,아이스크림,서울 동작구 시흥대로 664-1 배스킨라빈스 대림삼거리,1094350802
2621,또래오래 아산배방점,"치킨,닭강정",충남 아산시 배방읍 배방로187번길 6-10 왕산골명사,12911220
2622,돈바바 꽃삼겹전문점,돼지고기구이,서울 서초구 남부순환로331길 10,20897668
2623,하동우렁추어탕 아차산점,추어탕,서울 광진구 자양로 277 1층 하동우렁추어탕,1602410825
2624,런치호프소주,"맥주,호프",경기 안양시 만안구 장내로149번길 41,1213447417
2625,파리베이커리,베이커리,서울 영등포구 신길로 108,1558919427
2626,육회자매집 종로3호점,"육류,고기요리",서울 종로구 종로 208,1278209080
2627,오즈,카페,인천 중구 차이나타운로 16,85175833
2628,소우반 양천향교역점,샤브샤브,서울 강서구 양천로 344 1층 121-1호,1154387360
2629,피노키오치킨 남가좌현대점,"치킨,닭강정",서울 서대문구 가재울로 38,20848223
2630,엄마정김밥,김밥,경기 고양시 덕양구 삼송로 144 1층,1278948943
2631,크렙아일랜드,게요리,서울 동작구 노들로2길 7,1541977724
2632,마머스,"스파게티,파스타전문",서울 성동구 살곶이2길 1,1104585291
2633,을지통닭,"치킨,닭강정",서울 중구 퇴계로 343-6 1층 (을지로7가),1261178327
2634,60계치킨 부천도당점,"치킨,닭강정",경기 부천시 원미구 삼작로 294,38299718
2635,털보토종순대국,"순대,순댓국",경기 시흥시 중심상가로 178,17947343
2636,산오징어집,오징어요리,경기 안양시 만안구 수리산로 61,18621307
2637,24시전주콩나물국밥,24시전주콩나물국밥,서울 송파구 중대로 150 백암빌딩,20626871
2638,데보,"카페,디저트",서울 마포구 독막로15길 19 1층 데보,1950627213
2639,반반식당 마리오점,"찌개,전골",서울 금천구 벚꽃로 266 마리오아울렛3 12층,1493000656
2640,오뚜기분식,종합분식,서울 노원구 한글비석로 383 심창타워플라자,1240385028
2641,중경마라탕 강남2호점,중식당,서울 강남구 강남대로78길 27 2층,1382405932
2642,케이크올로지,케이크전문,경기 안산시 단원구 광덕4로 96 1층 123호,1208562025
2643,창창서울,중식당,"서울 성북구 동소문로24가길 16 1, 2층",1957113767
2644,곱분이곱창 원흥역점,"곱창,막창,양",경기 고양시 덕양구 원흥4로 9 107호,1469424383
2645,꼼서방전부인,한식,경기 부천시 원미구 중동로 379,960465005
2646,집밥으로우주정복 광진본점,한식,서울 광진구 광나루로 438,1243413365
2647,신풍식당,"사철,영양탕",서울 영등포구 신풍로 87,1574810066
2648,왕십리곱창,"곱창,막창,양",충남 천안시 서북구 미라9길 1,1862722022
2649,횡성한우진곰탕,"곰탕,설렁탕","서울 금천구 시흥대로 94 동희상가 103,104호",1374645365
2650,서후와규,"육류,고기요리",서울 성동구 상원2길 5-11,1117410772
2651,제일곱창 부천직영점,"곱창,막창,양",경기 부천시 원미구 조마루로291번길 56,1895619759
2652,일월분식 FKI타워점,종합분식,서울 영등포구 여의대로 24 B1,1151498969
2653,치교치킨 양주고암점,"치킨,닭강정",경기 양주시 고원2가길 17 101호,1217819709
